id,class,family,family_cname,cname,name,fullname,is_endemic,iucn_category,source
444667,鳥綱,Locustellidae,蝗鶯科,史氏蝗鶯,Helopsaltes pleskei,"Helopsaltes pleskei Taczanowski, 1889 ",0,NA,原生
420129,鳥綱,Pycnonotidae,鵯科,栗背短腳鵯,Hemixos castanonotus canipennis,"Hemixos castanonotus canipennis Seebohm, 1890 ",0,NA,原生
380467,鳥綱,Leiothrichidae,噪眉科,白耳畫眉,Heterophasia auricularis,"Heterophasia auricularis Swinhoe, 1864 ",1,LC,原生
435205,鳥綱,Accipitridae,鷹科,靴隼鵰,Hieraaetus pennatus,"Hieraaetus pennatus Gmelin, 1788 ",0,NA,原生
419696,鳥綱,Cuculidae,杜鵑科,北方鷹鵑,Hierococcyx hyperythrus,"Hierococcyx hyperythrus Gould, 1856 ",NA,NA,原生
425196,鳥綱,Cuculidae,杜鵑科,棕腹鷹鵑,Hierococcyx nisicolor,"Hierococcyx nisicolor Blyth, 1843 ",0,NA,原生
419697,鳥綱,Cuculidae,杜鵑科,鷹鵑,Hierococcyx sparverioides,"Hierococcyx sparverioides Vigors, 1832 ",0,LC,原生
421072,鳥綱,Recurvirostridae,長腳鷸科,高蹺鴴,Himantopus himantopus,"Himantopus himantopus Linnaeus, 1758 ",0,LC,原生
380095,鳥綱,Apodidae,雨燕科,白喉針尾雨燕,Hirundapus caudacutus caudacutus,"Hirundapus caudacutus caudacutus Latham, 1802 ",0,NA,原生
430637,鳥綱,Apodidae,雨燕科,紫針尾雨燕,Hirundapus celebensis,"Hirundapus celebensis P. L. Sclater, 1866 ",0,NA,原生
404593,鳥綱,Apodidae,雨燕科,灰喉針尾雨燕,Hirundapus cochinchinensis formosanus,"Hirundapus cochinchinensis formosanus OuStalet, 1878 ",1,LC,原生
380362,鳥綱,Hirundinidae,燕科,家燕(白腹亞種),Hirundo rustica gutturalis,"Hirundo rustica gutturalis Scopoli, 1786 ",0,LC,原生
432273,鳥綱,Hirundinidae,燕科,家燕(紅腹亞種),Hirundo rustica mandschurica,"Hirundo rustica mandschurica Meise, 1934 ",0,LC,原生
432274,鳥綱,Hirundinidae,燕科,家燕(蒙古亞種),Hirundo rustica tytleri,"Hirundo rustica tytleri Jerdon, 1864 ",0,NA,原生
420268,鳥綱,Hirundinidae,燕科,洋燕(蘭嶼亞種),Hirundo tahitica javanica,"Hirundo tahitica javanica Sparrman, 1789 ",0,LC,原生
380364,鳥綱,Hirundinidae,燕科,洋燕(臺灣亞種),Hirundo tahitica namiyei,"Hirundo tahitica namiyei Stejneger, 1887 ",0,LC,原生
428584,鳥綱,Scotocercidae,樹鶯科,深山鶯,Horornis acanthizoides concolor,"Horornis acanthizoides concolor Ogilvie-Grant, 1912 ",1,NT,原生
428580,鳥綱,Scotocercidae,樹鶯科,遠東樹鶯(東北亞種),Horornis canturians borealis,"Horornis canturians borealis Campbell, 1892 ",0,NA,原生
428581,鳥綱,Scotocercidae,樹鶯科,遠東樹鶯(華中亞種),Horornis canturians canturians,"Horornis canturians canturians Swinhoe, 1860 ",0,LC,原生
428577,鳥綱,Scotocercidae,樹鶯科,日本樹鶯(日本亞種),Horornis diphone cantans,"Horornis diphone cantans Temminck & Schlegel, 1847 ",0,LC,原生
428579,鳥綱,Scotocercidae,樹鶯科,日本樹鶯(庫頁島亞種),Horornis diphone viridis,"Horornis diphone viridis Yamashina, 1927 ",0,LC,原生
428583,鳥綱,Scotocercidae,樹鶯科,小鶯(華南亞種),Horornis fortipes davidianus,"Horornis fortipes davidianus Hodgson, 1845 ",0,NA,原生
428582,鳥綱,Scotocercidae,樹鶯科,小鶯(臺灣亞種),Horornis fortipes robustipes,"Horornis fortipes robustipes Swinhoe, 1866 ",1,LC,原生
444655,鳥綱,Hydrobatidae,海燕科,白腰叉尾海燕指名亞種,Hydrobates leucorhous leucorhous,"Hydrobates leucorhous leucorhous Vieillot, 1818 ",0,NA,原生
444657,鳥綱,Hydrobatidae,海燕科,日本叉尾海燕,Hydrobates matsudairae,"Hydrobates matsudairae Kuroda, 1922 ",0,NA,原生
437462,鳥綱,Hydrobatidae,海燕科,黑叉尾海燕,Hydrobates monorhis,"Hydrobates monorhis Swinhoe, 1867 ",0,NA,原生
444656,鳥綱,Hydrobatidae,海燕科,褐翅叉尾海燕,Hydrobates tristrami,"Hydrobates tristrami Salvin, 1896 ",0,NA,原生
419702,鳥綱,Laridae,鷗科,小鷗,Hydrocoloeus minutus,"Hydrocoloeus minutus Pallas, 1776 ",0,NA,原生
380163,鳥綱,Jacanidae,水雉科,水雉,Hydrophasianus chirurgus,"Hydrophasianus chirurgus Scopoli, 1786 ",0,VU,原生
427071,鳥綱,Laridae,鷗科,裏海燕鷗,Hydroprogne caspia,"Hydroprogne caspia Pallas, 1770 ",0,LC,原生
380328,鳥綱,Monarchidae,王鶲科,黑枕藍鶲(臺灣亞種),Hypothymis azurea oberholseri,"Hypothymis azurea oberholseri Stressmann, 1913 ",1,LC,原生
432270,鳥綱,Monarchidae,王鶲科,黑枕藍鶲(大陸亞種),Hypothymis azurea styani,"Hypothymis azurea styani Sharpe, 1879 ",0,NA,原生
425205,鳥綱,Pycnonotidae,鵯科,棕耳鵯(日本亞種),Hypsipetes amaurotis amaurotis,"Hypsipetes amaurotis amaurotis Temminck, 1830 ",0,NA,原生
425204,鳥綱,Pycnonotidae,鵯科,棕耳鵯(蘭嶼亞種),Hypsipetes amaurotis harterti,"Hypsipetes amaurotis harterti Kuroda, 1922 ",1,LC,原生
432275,鳥綱,Pycnonotidae,鵯科,紅嘴黑鵯(白頭亞種),Hypsipetes leucocephalus leucocephalus,"Hypsipetes leucocephalus leucocephalus Gmelin, 1789 ",0,NA,原生
380437,鳥綱,Pycnonotidae,鵯科,紅嘴黑鵯(臺灣亞種),Hypsipetes leucocephalus nigerrimus,"Hypsipetes leucocephalus nigerrimus Gould, 1863 ",1,LC,原生
428597,鳥綱,Leiothrichidae,噪眉科,棕噪眉,Ianthocincla poecilorhyncha,"Ianthocincla poecilorhyncha Gould, 1863 ",1,LC,原生
432370,鳥綱,Leiothrichidae,噪眉科,白頰噪眉,Ianthocincla sannio,"Ianthocincla sannio Swinhoe, 1867 ",0,NA,歸化
425207,鳥綱,Laridae,鷗科,漁鷗,Ichthyaetus ichthyaetus,"Ichthyaetus ichthyaetus Pallas, 1773 ",0,NA,原生
428568,鳥綱,Laridae,鷗科,遺鷗,Ichthyaetus relictus,"Ichthyaetus relictus Lonnberg, 1931 ",0,NA,原生
380113,鳥綱,Accipitridae,鷹科,林鵰,Ictinaetus malaiensis malaiensis,"Ictinaetus malaiensis malaiensis Temminck, 1822 ",0,NA,原生
419653,鳥綱,Acrocephalidae,葦鶯科,靴籬鶯,Iduna caligata,"Iduna caligata Lichtenstein, 1823 ",0,NA,原生
385005,鳥綱,Ardeidae,鷺科,栗小鷺,Ixobrychus cinnamomeus,"Ixobrychus cinnamomeus Gmelin, 1789 ",0,LC,原生
380134,鳥綱,Ardeidae,鷺科,秋小鷺,Ixobrychus eurhythmus,"Ixobrychus eurhythmus Swinhoe, 1873 ",0,NA,原生
380127,鳥綱,Ardeidae,鷺科,黃頸黑鷺,Ixobrychus flavicollis flavicollis,"Ixobrychus flavicollis flavicollis Latham, 1790 ",0,NA,原生
380135,鳥綱,Ardeidae,鷺科,黃小鷺,Ixobrychus sinensis,"Ixobrychus sinensis J. F. Gmelin, 1789 ",0,LC,原生
431230,鳥綱,Picidae,啄木鳥科,地啄木,Jynx torquilla chinensis,"Jynx torquilla chinensis Hesse, 1911 ",0,NA,原生
380500,鳥綱,Strigidae,鴟鴞科,黃魚鴞,Ketupa flavipes,"Ketupa flavipes Hodgson, 1836 ",0,EN,原生
427289,鳥綱,Campephagidae,山椒鳥科,黑翅山椒鳥,Lalage melaschistos intermedia,"Lalage melaschistos intermedia Hume, 1877 ",0,NA,原生
419644,鳥綱,Campephagidae,山椒鳥科,黑原鵑鵙,Lalage nigra,"Lalage nigra Forster, 1781 ",0,NA,原生
417816,鳥綱,Sturnidae,椋鳥科,栗頭麗椋鳥,Lamprotornis superbus,"Lamprotornis superbus Ruppell, 1845 ",0,NA,歸化
380367,鳥綱,Laniidae,伯勞科,紅頭伯勞,Lanius bucephalus bucephalus,"Lanius bucephalus bucephalus Temminck & Schlegel, 1845 ",0,NA,原生
419647,鳥綱,Laniidae,伯勞科,紅背伯勞,Lanius collurio,"Lanius collurio Linnaeus, 1758 ",0,NA,原生
432266,鳥綱,Laniidae,伯勞科,栗背伯勞,Lanius collurioides collurioides,"Lanius collurioides collurioides Lesson, 1834 ",0,NA,原生
432268,鳥綱,Laniidae,伯勞科,紅尾伯勞(東北亞種),Lanius cristatus confusus,"Lanius cristatus confusus Stegmann, 1929 ",0,LC,原生
380368,鳥綱,Laniidae,伯勞科,紅尾伯勞(指名亞種),Lanius cristatus cristatus,"Lanius cristatus cristatus Linnaeus, 1758 ",0,LC,原生
420273,鳥綱,Laniidae,伯勞科,紅尾伯勞(普通亞種),Lanius cristatus lucionensis,"Lanius cristatus lucionensis Linnaeus, 1766 ",0,LC,原生
432269,鳥綱,Laniidae,伯勞科,紅尾伯勞(日本亞種),Lanius cristatus superciliosus,"Lanius cristatus superciliosus Latham, 1801 ",0,LC,原生
444644,鳥綱,Laniidae,伯勞科,西方灰伯勞,Lanius excubitor pallidirostris,"Lanius excubitor pallidirostris Cassin, 1851 ",0,NA,原生
435210,鳥綱,Laniidae,伯勞科,荒漠伯勞,Lanius isabellinus isabellinus,"Lanius isabellinus isabellinus Hemprich & Ehrenberg, 1833 ",0,NA,原生
432267,鳥綱,Laniidae,伯勞科,棕背伯勞,Lanius schach schach,"Lanius schach schach Linnaeus, 1758 ",0,VU,原生
421053,鳥綱,Laniidae,伯勞科,楔尾伯勞,Lanius sphenocercus,"Lanius sphenocercus Cabanis, 1873 ",0,NA,原生
435211,鳥綱,Laniidae,伯勞科,灰背伯勞,Lanius tephronotus tephronotus,"Lanius tephronotus tephronotus Vigors, 1831 ",0,NA,原生
380371,鳥綱,Laniidae,伯勞科,虎紋伯勞,Lanius tigrinus,"Lanius tigrinus Drapiez, 1828 ",0,NA,原生
432182,鳥綱,Laridae,鷗科,蒙古銀鷗,Larus argentatus mongolicus,"Larus argentatus mongolicus Pallas, 1811 ",0,NA,原生
380169,鳥綱,Laridae,鷗科,織女銀鷗,Larus argentatus vegae,"Larus argentatus vegae Palmén, 1887 ",0,NA,原生
432239,鳥綱,Laridae,鷗科,海鷗(西伯利亞亞種),Larus canus heinei,"Larus canus heinei von Homeyer, 1853 ",0,NA,原生
380170,鳥綱,Laridae,鷗科,海鷗(堪察加亞種),Larus canus kamtschatschensis,"Larus canus kamtschatschensis Bonaparte, 1857 ",0,NA,原生
380171,鳥綱,Laridae,鷗科,黑尾鷗,Larus crassirostris,"Larus crassirostris Vieillot, 1818 ",0,LC,原生
404595,鳥綱,Laridae,鷗科,小黑背鷗,Larus fuscus heuglini,"Larus fuscus heuglini Bree, 1876 ",0,NA,原生
380172,鳥綱,Laridae,鷗科,北極鷗,Larus hyperboreus hyperboreus,"Larus hyperboreus hyperboreus Gunnerus, 1767 ",0,NA,原生
380175,鳥綱,Laridae,鷗科,灰背鷗,Larus schistisagus,"Larus schistisagus Stejneger, 1884 ",0,NA,原生
425201,鳥綱,Muscicapidae,鶲科,日本歌鴝,Larvivora akahige akahige,"Larvivora akahige akahige Temminck, 1835 ",0,NA,原生
425211,鳥綱,Muscicapidae,鶲科,藍歌鴝(東南亞種),Larvivora cyane bochaiensis,"Larvivora cyane bochaiensis Shulpin, 1928 ",0,NA,原生
425212,鳥綱,Muscicapidae,鶲科,藍歌鴝(指名亞種),Larvivora cyane cyane,"Larvivora cyane cyane Pallas, 1776 ",0,NA,原生
425202,鳥綱,Muscicapidae,鶲科,琉球歌鴝,Larvivora komadori komadori,"Larvivora komadori komadori Temminck, 1835 ",0,NA,原生
425213,鳥綱,Muscicapidae,鶲科,紅尾歌鴝,Larvivora sibilans,"Larvivora sibilans Swinhoe, 1863 ",0,NA,原生
432360,鳥綱,Leiothrichidae,噪眉科,銀耳相思鳥,Leiothrix argentauris,"Leiothrix argentauris Hodgson, 1837 ",0,NA,歸化
417886,鳥綱,Leiothrichidae,噪眉科,紅嘴相思鳥,Leiothrix lutea,"Leiothrix lutea Scopoli, 1786 ",0,NA,歸化
432194,鳥綱,Gruidae,鶴科,白鶴,Leucogeranus leucogeranus,"Leucogeranus leucogeranus Pallas, 1773 ",0,NA,原生
432241,鳥綱,Laridae,鷗科,笑鷗,Leucophaeus atricilla megalopterus,"Leucophaeus atricilla megalopterus Bruch, 1855 ",0,NA,原生
419705,鳥綱,Laridae,鷗科,弗氏鷗,Leucophaeus pipixcan,"Leucophaeus pipixcan Wagler, 1831 ",0,NA,原生
435222,鳥綱,Rallidae,秧雞科,灰胸秧雞(華南亞種),Lewinia striata jouyi,"Lewinia striata jouyi Stejneger, 1887 ",0,NA,原生
435223,鳥綱,Rallidae,秧雞科,灰胸秧雞(臺灣特有亞種),Lewinia striata taiwana,"Lewinia striata taiwana Yamashina, 1932 ",1,NT,原生
380229,鳥綱,Scolopacidae,鷸科,長嘴半蹼鷸,Limnodromus scolopaceus,"Limnodromus scolopaceus Say, 1822 ",0,NA,原生
380230,鳥綱,Scolopacidae,鷸科,半蹼鷸,Limnodromus semipalmatus,"Limnodromus semipalmatus Blyth, 1848 ",0,NA,原生
380231,鳥綱,Scolopacidae,鷸科,斑尾鷸(東部亞種),Limosa lapponica baueri,"Limosa lapponica baueri Naumann, JF, 1836 ",0,VU,原生
432229,鳥綱,Scolopacidae,鷸科,斑尾鷸(中部亞種),Limosa lapponica menzbieri,"Limosa lapponica menzbieri Portenko, 1936 ",0,NA,原生
380232,鳥綱,Scolopacidae,鷸科,黑尾鷸,Limosa limosa melanuroides,"Limosa limosa melanuroides Gould, 1846 ",0,VU,原生
435217,鳥綱,Fringillidae,雀科,赤胸朱頂雀,Linaria cannabina,"Linaria cannabina Linnaeus, 1758 ",0,NA,原生
380468,鳥綱,Leiothrichidae,噪眉科,黃胸藪眉,Liocichla steerii,"Liocichla steerii Swinhoe, 1877 ",1,LC,原生
428588,鳥綱,Locustellidae,蝗鶯科,臺灣叢樹鶯,Locustella alishanensis,"Locustella alishanensis Rasmussen, Round, Dickinson & Rozendaal, 2000 ",1,NT,原生
420262,鳥綱,Locustellidae,蝗鶯科,矛斑蝗鶯(日本亞種),Locustella lanceolata hendersonii,"Locustella lanceolata hendersonii Cassin, 1858 ",0,NA,原生
380471,鳥綱,Locustellidae,蝗鶯科,矛斑蝗鶯(大陸亞種),Locustella lanceolata lanceolata,"Locustella lanceolata lanceolata Temminck, 1840 ",0,NA,原生
435213,鳥綱,Locustellidae,蝗鶯科,赤褐蝗鶯,Locustella mandelli,"Locustella mandelli W.E. Brooks, 1875 ",0,NA,原生
432303,鳥綱,Estrildidae,梅花雀科,黑頭文鳥(中南亞種),Lonchura atricapilla deignani,"Lonchura atricapilla deignani Parkes, 1958 ",0,NA,歸化
420206,鳥綱,Estrildidae,梅花雀科,黑頭文鳥(臺灣原生亞種),Lonchura atricapilla formosana,"Lonchura atricapilla formosana Swinhoe, 1865 ",0,VU,原生
432302,鳥綱,Estrildidae,梅花雀科,黑頭文鳥(菲律賓亞種),Lonchura atricapilla jagori,"Lonchura atricapilla jagori von Martens, CE, 1866 ",0,NA,歸化
425209,鳥綱,Estrildidae,梅花雀科,栗腹文鳥(馬來亞種),Lonchura atricapilla sinensis,"Lonchura atricapilla sinensis Blyth, 1852 ",0,NA,歸化
419422,鳥綱,Estrildidae,梅花雀科,白頭文鳥,Lonchura maja,"Lonchura maja Linnaeus, 1766 ",0,NA,歸化
431228,鳥綱,Estrildidae,梅花雀科,爪哇雀,Lonchura oryzivora,"Lonchura oryzivora Linnaeus, 1758 ",0,NA,歸化
380426,鳥綱,Estrildidae,梅花雀科,斑文鳥,Lonchura punctulata topela,"Lonchura punctulata topela Swinhoe, 1863 ",0,NA,原生
380427,鳥綱,Estrildidae,梅花雀科,白腰文鳥,Lonchura striata swinhoei,"Lonchura striata swinhoei Cabanis, 1882 ",0,NA,原生
432357,鳥綱,Phasianidae,雉科,白鷴,Lophura nycthemera,"Lophura nycthemera Linnaeus, 1758 ",0,NA,歸化
380289,鳥綱,Phasianidae,雉科,藍腹鷴,Lophura swinhoii,"Lophura swinhoii Gould, 1863 ",1,LC,原生
435218,鳥綱,Fringillidae,雀科,紅交嘴雀,Loxia curvirostra japonica,"Loxia curvirostra japonica Ridgway, 1884 ",NA,NA,原生
380385,鳥綱,Muscicapidae,鶲科,藍喉歌鴝,Luscinia svecica svecica,"Luscinia svecica svecica Linnaeus, 1758 ",0,NA,原生
380233,鳥綱,Scolopacidae,鷸科,小鷸,Lymnocryptes minimus,"Lymnocryptes minimus Brünnich, 1764 ",0,NA,原生
432368,鳥綱,Paridae,山雀科,黃山雀,Machlolophus holsti,"Machlolophus holsti Seebohm, 1894 ",1,NT,原生
432244,鳥綱,Columbidae,鳩鴿科,長尾鳩,Macropygia tenuirostris septentrionalis,"Macropygia tenuirostris septentrionalis Hachisuka, 1930 ",0,NA,原生
432245,鳥綱,Columbidae,鳩鴿科,斑尾鵑鳩,Macropygia unchall minor,"Macropygia unchall minor Swinhoe, 1870 ",0,NA,原生
,鳥綱,Anatidae,雁鴨科,葡萄胸鴨,Mareca americana,"Mareca americana Gmelin, 1789 ",0,NA,原生
432306,鳥綱,Anatidae,雁鴨科,羅文鴨,Mareca falcata,"Mareca falcata Georgi, 1775 ",NA,VU,原生
419892,鳥綱,Anatidae,雁鴨科,赤頸鴨,Mareca penelope,"Mareca penelope Linnaeus, 1758 ",0,LC,原生
438263,鳥綱,Anatidae,雁鴨科,赤膀鴨,Mareca strepera,"Mareca strepera Linnaeus, 1758 ",0,NA,原生
432280,鳥綱,Alaudidae,百靈科,蒙古百靈,Melanocorypha mongolica,"Melanocorypha mongolica Pallas, 1776 ",0,NA,原生
443095,鳥綱,Psittaculidae,老套鸚鵡科,虎皮鸚鵡,Melopsittacus undulatus,"Melopsittacus undulatus Shaw, 1805 ",0,NA,歸化
380085,鳥綱,Anatidae,雁鴨科,白秋沙,Mergellus albellus,"Mergellus albellus Linnaeus, 1758 ",0,NA,原生
380086,鳥綱,Anatidae,雁鴨科,川秋沙,Mergus merganser merganser,"Mergus merganser merganser Linnaeus, 1758 ",0,NA,原生
380087,鳥綱,Anatidae,雁鴨科,紅胸秋沙,Mergus serrator,"Mergus serrator Linnaeus, 1758 ",0,NA,原生
380088,鳥綱,Anatidae,雁鴨科,唐秋沙,Mergus squamatus,"Mergus squamatus Gould, 1864 ",0,NA,原生
404608,鳥綱,Meropidae,蜂虎科,彩虹蜂虎,Merops ornatus,"Merops ornatus Latham, 1802 ",0,NA,原生
435209,鳥綱,Meropidae,蜂虎科,藍頰蜂虎,Merops persicus persicus,"Merops persicus persicus Pallas, 1773 ",0,NA,原生
419642,鳥綱,Meropidae,蜂虎科,栗喉蜂虎,Merops philippinus,"Merops philippinus Linnaeus, 1766 ",0,LC,原生
432256,鳥綱,Meropidae,蜂虎科,藍喉蜂虎,Merops viridis,"Merops viridis Linnaeus, 1758 ",0,NA,原生
404610,鳥綱,Accipitridae,鷹科,黑鳶(臺灣亞種),Milvus migrans formosanus,"Milvus migrans formosanus Kuroda Sr, 1920 ",0,VU,原生
432225,鳥綱,Accipitridae,鷹科,黑鳶(大陸亞種),Milvus migrans lineatus,"Milvus migrans lineatus Gray, JE, 1831 ",0,VU,原生
404611,鳥綱,Muscicapidae,鶲科,白喉磯鶇,Monticola gularis,"Monticola gularis Swinhoe, 1863 ",0,NA,原生
420254,鳥綱,Muscicapidae,鶲科,藍磯鶇(藍腹亞種),Monticola solitarius pandoo,"Monticola solitarius pandoo Sykes, 1832 ",0,LC,原生
380386,鳥綱,Muscicapidae,鶲科,藍磯鶇(棕腹亞種),Monticola solitarius philippensis,"Monticola solitarius philippensis Muller, 1776 ",0,LC,原生
New,鳥綱,Motacillidae,鶺鴒科,白鶺鴒,Motacilla alba,"Motacilla alba Linnaeus, 1758",0,NA,原生
430651,鳥綱,Motacillidae,鶺鴒科,白鶺鴒(白面灰背亞種),Motacilla alba baicalensis,"Motacilla alba baicalensis Swinhoe, 1871 ",0,NA,原生
432296,鳥綱,Motacillidae,鶺鴒科,白鶺鴒(西部亞種),Motacilla alba dukhuensis,"Motacilla alba dukhuensis Sykes, 1832 ",0,NA,原生
420249,鳥綱,Motacillidae,鶺鴒科,白鶺鴒(白面黑背亞種),Motacilla alba leucopsis,"Motacilla alba leucopsis Gould, 1838 ",0,LC,原生
420212,鳥綱,Motacillidae,鶺鴒科,白鶺鴒(黑背眼紋亞種),Motacilla alba lugens,"Motacilla alba lugens Gloger, 1829 ",0,LC,原生
420250,鳥綱,Motacillidae,鶺鴒科,白鶺鴒(灰背眼紋亞種),Motacilla alba ocularis,"Motacilla alba ocularis Swinhoe, 1860 ",0,LC,原生
435241,鳥綱,Motacillidae,鶺鴒科,白鶺鴒(黑臉亞種),Motacilla alba personata,"Motacilla alba personata Gould, 1861 ",0,NA,原生
425374,鳥綱,Motacillidae,鶺鴒科,灰鶺鴒,Motacilla cinerea cinerea,"Motacilla cinerea cinerea TunStall, 1771 ",0,NA,原生
380430,鳥綱,Motacillidae,鶺鴒科,黃頭鶺鴒,Motacilla citreola citreola,"Motacilla citreola citreola Pallas, 1776 ",0,NA,原生
432297,鳥綱,Motacillidae,鶺鴒科,西方黃鶺鴒(黃頭亞種),Motacilla flava lutea,"Motacilla flava lutea Gmelin, SG, 1774 ",0,NA,原生
430654,鳥綱,Motacillidae,鶺鴒科,西方黃鶺鴒(灰頭亞種),Motacilla flava thunbergi,"Motacilla flava thunbergi Billberg, 1828 ",0,NA,原生
380432,鳥綱,Motacillidae,鶺鴒科,日本鶺鴒,Motacilla grandis,"Motacilla grandis Sharpe, 1885 ",0,NA,原生
430652,鳥綱,Motacillidae,鶺鴒科,東方黃鶺鴒(藍頭亞種),Motacilla tschutschensis macronyx,"Motacilla tschutschensis macronyx Stresemann, 1920 ",0,LC,原生
430653,鳥綱,Motacillidae,鶺鴒科,東方黃鶺鴒(黃眉亞種),Motacilla tschutschensis taivana,"Motacilla tschutschensis taivana Swinhoe, 1861 ",0,LC,原生
425214,鳥綱,Motacillidae,鶺鴒科,東方黃鶺鴒(白眉亞種),Motacilla tschutschensis tschutschensis,"Motacilla tschutschensis tschutschensis Gmelin, 1789 ",0,LC,原生
380387,鳥綱,Muscicapidae,鶲科,寬嘴鶲,Muscicapa dauurica dauurica,"Muscicapa dauurica dauurica Pallas, 1811 ",0,NA,原生
380388,鳥綱,Muscicapidae,鶲科,紅尾鶲,Muscicapa ferruginea,"Muscicapa ferruginea Hodgson, 1845 ",0,LC,原生
380389,鳥綱,Muscicapidae,鶲科,灰斑鶲,Muscicapa griseisticta,"Muscicapa griseisticta Swinhoe, 1861 ",0,LC,原生
419658,鳥綱,Muscicapidae,鶲科,褐胸鶲,Muscicapa muttui,"Muscicapa muttui Layard, 1854 ",0,NA,原生
380390,鳥綱,Muscicapidae,鶲科,鮮卑鶲,Muscicapa sibirica sibirica,"Muscicapa sibirica sibirica J. F. Gmelin, 1789 ",0,NA,原生
419657,鳥綱,Muscicapidae,鶲科,斑鶲,Muscicapa striata,"Muscicapa striata Pallas, 1764 ",0,NA,原生
435234,鳥綱,Muscicapidae,鶲科,白尾鴝,Myiomela leucura montium,"Myiomela leucura montium Swinhoe, 1864 ",1,LC,原生
419668,鳥綱,Muscicapidae,鶲科,白斑紫嘯鶇,Myophonus caeruleus,"Myophonus caeruleus Scopoli, 1786 ",0,LC,原生
404613,鳥綱,Muscicapidae,鶲科,臺灣紫嘯鶇,Myophonus insularis,"Myophonus insularis Gould, 1863 ",1,LC,原生
404614,鳥綱,Anatidae,雁鴨科,赤嘴潛鴨,Netta rufina,"Netta rufina Pallas, 1773 ",0,NA,原生
380089,鳥綱,Anatidae,雁鴨科,棉鴨,Nettapus coromandelianus coromandelianus,"Nettapus coromandelianus coromandelianus Gmelin, 1789 ",0,NA,原生
425261,鳥綱,Muscicapidae,鶲科,棕腹大仙鶲,Niltava davidi,"Niltava davidi La Touche, 1907 ",0,NA,原生
420198,鳥綱,Muscicapidae,鶲科,棕腹仙鶲,Niltava sundara denotata,"Niltava sundara denotata Hodgson, 1837 ",0,NA,原生
425216,鳥綱,Muscicapidae,鶲科,黃腹琉璃,Niltava vivida vivida,"Niltava vivida vivida Swinhoe, 1864 ",1,LC,原生
425218,鳥綱,Strigidae,鴟鴞科,褐鷹鴞(過境亞種),Ninox japonica japonica,"Ninox japonica japonica Temminck & Schlegel, 1845 ",0,LC,原生
425217,鳥綱,Strigidae,鴟鴞科,褐鷹鴞(留鳥亞種),Ninox japonica totogo,"Ninox japonica totogo Momiyama, 1930 ",0,LC,原生
380257,鳥綱,Threskiornithidae,䴉科,朱鷺,Nipponia nippon,"Nipponia nippon Temminck, 1835 ",0,NA,原生
425229,鳥綱,Accipitridae,鷹科,熊鷹,Nisaetus nipalensis nipalensis,"Nisaetus nipalensis nipalensis Hodgson, 1836 ",0,NA,原生
380329,鳥綱,Corvidae,鴉科,星鴉,Nucifraga caryocatactes owstoni,"Nucifraga caryocatactes owstoni Ingram, 1910 ",1,LC,原生
380235,鳥綱,Scolopacidae,鷸科,大杓鷸,Numenius arquata orientalis,"Numenius arquata orientalis Brehm, CL, 1831 ",0,VU,原生
380236,鳥綱,Scolopacidae,鷸科,黦鷸,Numenius madagascariensis,"Numenius madagascariensis Linnaeus, 1766 ",0,EN,原生
380237,鳥綱,Scolopacidae,鷸科,小杓鷸,Numenius minutus,"Numenius minutus Gould, 1841 ",0,NT,原生
444647,鳥綱,Scolopacidae,鷸科,中杓鷸北美亞種,Numenius phaeopus hudsonicus,"Numenius phaeopus hudsonicus Latham, 1790 ",0,NA,原生
380238,鳥綱,Scolopacidae,鷸科,中杓鷸,Numenius phaeopus variegatus,"Numenius phaeopus variegatus Scopoli, 1786 ",0,NA,原生
404615,鳥綱,Ardeidae,鷺科,棕夜鷺,Nycticorax caledonicus manillensis,"Nycticorax caledonicus manillensis Vigors, 1831 ",0,NA,原生
380137,鳥綱,Ardeidae,鷺科,夜鷺,Nycticorax nycticorax nycticorax,"Nycticorax nycticorax nycticorax Linnaeus, 1758 ",0,NA,原生
417695,鳥綱,Psittacidae,鸚鵡科,玄鳳鸚鵡,Nymphicus hollandicus,"Nymphicus hollandicus Kerr, 1792 ",0,NA,歸化
432291,鳥綱,Muscicapidae,鶲科,漠即鳥(蒙新亞種),Oenanthe deserti atrogularis,"Oenanthe deserti atrogularis Temminck, 1825 ",0,NA,原生
420255,鳥綱,Muscicapidae,鶲科,漠即鳥(青藏亞種),Oenanthe deserti oreophila,"Oenanthe deserti oreophila Oberholser, 1901 ",0,NA,原生
404620,鳥綱,Muscicapidae,鶲科,沙即鳥,Oenanthe isabellina,"Oenanthe isabellina Temminck, 1829 ",0,NA,原生
404621,鳥綱,Muscicapidae,鶲科,穗即鳥,Oenanthe oenanthe oenanthe,"Oenanthe oenanthe oenanthe Linnaeus, 1758 ",0,NA,原生
419689,鳥綱,Muscicapidae,鶲科,白頂即鳥,Oenanthe pleschanka,"Oenanthe pleschanka Lepechin, 1770 ",0,NA,原生
419709,鳥綱,Laridae,鷗科,白腰燕鷗,Onychoprion aleuticus,"Onychoprion aleuticus Baird, 1869 ",0,NA,原生
425232,鳥綱,Laridae,鷗科,白眉燕鷗,Onychoprion anaethetus anaethetus,"Onychoprion anaethetus anaethetus Scopoli, 1786 ",0,NA,原生
